game_id,game_date,away_team,home_team,predicted_at,model_version,pregame,preseason,p_final,p_elo,p_glm,p_prior,starter_edge,favored_team,away_score,home_score,winner,graded,correct
401816759,2026-09-01,New York Mets,Tampa Bay Rays,2026-09-15T20:49:23Z,3,0,0,0.6183,0.5657,0.5247,0.7037,,Tampa Bay Rays,2,6,Tampa Bay Rays,1,1
401816760,2026-09-01,San Diego Padres,Cincinnati Reds,2026-09-15T20:49:23Z,3,0,0,0.4722,0.5083,0.5203,0.4326,,San Diego Padres,3,4,Cincinnati Reds,1,0
401816761,2026-09-01,Seattle Mariners,Boston Red Sox,2026-09-15T20:49:23Z,3,0,0,0.6334,0.616,0.689,0.633,,Boston Red Sox,9,6,Seattle Mariners,1,0
401816762,2026-09-01,San Francisco Giants,Pittsburgh Pirates,2026-09-15T20:49:23Z,3,0,0,0.5901,0.5683,0.5748,0.623,,Pittsburgh Pirates,12,13,Pittsburgh Pirates,1,1
401816763,2026-09-01,Toronto Blue Jays,Cleveland Guardians,2026-09-15T20:49:23Z,3,0,0,0.517,0.5146,0.4657,0.5449,,Cleveland Guardians,1,6,Cleveland Guardians,1,1
401816764,2026-09-01,Athletics,Texas Rangers,2026-09-15T20:49:23Z,3,0,0,0.6203,0.5879,0.5918,0.6613,,Texas Rangers,5,8,Texas Rangers,1,1
401816765,2026-09-01,Chicago White Sox,Houston Astros,2026-09-15T20:49:23Z,3,0,0,0.5417,0.5504,0.5306,0.5287,,Houston Astros,5,1,Chicago White Sox,1,0
401816766,2026-09-01,Detroit Tigers,Minnesota Twins,2026-09-15T20:49:23Z,3,0,0,0.5298,0.5411,0.3835,0.5173,,Minnesota Twins,2,15,Minnesota Twins,1,1
401816767,2026-09-01,Miami Marlins,Kansas City Royals,2026-09-15T20:49:23Z,3,0,0,0.5582,0.5893,0.6157,0.4802,,Kansas City Royals,6,3,Miami Marlins,1,0
401816768,2026-09-01,Milwaukee Brewers,Chicago Cubs,2026-09-15T20:49:23Z,3,0,0,0.4936,0.5299,0.4733,0.4414,,Milwaukee Brewers,9,4,Milwaukee Brewers,1,1
401816769,2026-09-01,Baltimore Orioles,Colorado Rockies,2026-09-15T20:49:23Z,3,0,0,0.4228,0.4756,0.4838,0.3714,,Baltimore Orioles,2,4,Colorado Rockies,1,0
401816770,2026-09-01,New York Yankees,Los Angeles Angels,2026-09-15T20:49:23Z,3,0,0,0.4088,0.4906,0.429,0.3023,,New York Yankees,7,3,New York Yankees,1,1
401816771,2026-09-01,Philadelphia Phillies,Arizona Diamondbacks,2026-09-15T20:49:23Z,3,0,0,0.5196,0.5328,0.5543,0.5083,,Arizona Diamondbacks,7,1,Philadelphia Phillies,1,0
401816772,2026-09-01,St. Louis Cardinals,Los Angeles Dodgers,2026-09-15T20:49:23Z,3,0,0,0.6093,0.5746,0.5271,0.6613,,Los Angeles Dodgers,13,8,St. Louis Cardinals,1,0
401816773,2026-09-02,Atlanta Braves,Washington Nationals,2026-09-15T20:49:23Z,3,0,0,0.4318,0.4958,0.4943,0.3506,,Atlanta Braves,9,0,Atlanta Braves,1,1
401816774,2026-09-02,New York Mets,Tampa Bay Rays,2026-09-15T20:49:23Z,3,0,0,0.6239,0.5725,0.5119,0.7037,,Tampa Bay Rays,10,4,New York Mets,1,0
401816775,2026-09-02,San Diego Padres,Cincinnati Reds,2026-09-15T20:49:23Z,3,0,0,0.4789,0.5162,0.5126,0.4326,,San Diego Padres,3,7,Cincinnati Reds,1,0
401816776,2026-09-02,Seattle Mariners,Boston Red Sox,2026-09-15T20:49:23Z,3,0,0,0.6256,0.6065,0.6974,0.633,,Boston Red Sox,8,3,Seattle Mariners,1,0
401816777,2026-09-02,San Francisco Giants,Pittsburgh Pirates,2026-09-15T20:49:23Z,3,0,0,0.5958,0.5751,0.5709,0.623,,Pittsburgh Pirates,5,4,San Francisco Giants,1,0
401816778,2026-09-02,Toronto Blue Jays,Cleveland Guardians,2026-09-15T20:49:23Z,3,0,0,0.5236,0.5224,0.4501,0.5449,,Cleveland Guardians,11,0,Toronto Blue Jays,1,0
401816779,2026-09-02,Athletics,Texas Rangers,2026-09-15T20:49:23Z,3,0,0,0.6256,0.5943,0.5884,0.6613,,Texas Rangers,9,2,Athletics,1,0
401816780,2026-09-02,Chicago White Sox,Houston Astros,2026-09-15T20:49:23Z,3,0,0,0.5342,0.5416,0.5443,0.5287,,Houston Astros,0,2,Houston Astros,1,1
401816781,2026-09-02,Detroit Tigers,Minnesota Twins,2026-09-15T20:49:23Z,3,0,0,0.5361,0.5484,0.3253,0.5173,,Minnesota Twins,11,6,Detroit Tigers,1,0
401816782,2026-09-02,Miami Marlins,Kansas City Royals,2026-09-15T20:49:23Z,3,0,0,0.5503,0.5801,0.6016,0.4802,,Kansas City Royals,9,6,Miami Marlins,1,0
401816783,2026-09-02,Milwaukee Brewers,Chicago Cubs,2026-09-15T20:49:23Z,3,0,0,0.4864,0.5214,0.5058,0.4414,,Milwaukee Brewers,9,5,Milwaukee Brewers,1,1
401816784,2026-09-02,Baltimore Orioles,Colorado Rockies,2026-09-15T20:49:23Z,3,0,0,0.4298,0.4841,0.472,0.3714,,Baltimore Orioles,5,6,Colorado Rockies,1,0
401816785,2026-09-02,New York Yankees,Los Angeles Angels,2026-09-15T20:49:23Z,3,0,0,0.4023,0.4827,0.4419,0.3023,,New York Yankees,6,3,New York Yankees,1,1
401816786,2026-09-02,Philadelphia Phillies,Arizona Diamondbacks,2026-09-15T20:49:23Z,3,0,0,0.5123,0.5242,0.5813,0.5083,,Arizona Diamondbacks,0,1,Arizona Diamondbacks,1,1
401816787,2026-09-02,St. Louis Cardinals,Los Angeles Dodgers,2026-09-15T20:49:23Z,3,0,0,0.6018,0.5655,0.5469,0.6613,,Los Angeles Dodgers,8,6,St. Louis Cardinals,1,0
401816788,2026-09-03,Boston Red Sox,Baltimore Orioles,2026-09-15T20:49:23Z,3,0,0,0.4823,0.5154,0.384,0.4441,,Boston Red Sox,6,5,Boston Red Sox,1,1
401816789,2026-09-03,San Francisco Giants,Pittsburgh Pirates,2026-09-15T20:49:23Z,3,0,0,0.5882,0.566,0.5627,0.623,,Pittsburgh Pirates,2,5,Pittsburgh Pirates,1,1
401816790,2026-09-03,Toronto Blue Jays,Cleveland Guardians,2026-09-15T20:49:23Z,3,0,0,0.5165,0.514,0.5084,0.5449,,Cleveland Guardians,6,3,Toronto Blue Jays,1,0
401816791,2026-09-03,Chicago White Sox,Houston Astros,2026-09-15T20:49:23Z,3,0,0,0.5404,0.5489,0.5366,0.5287,,Houston Astros,2,6,Houston Astros,1,1
401816792,2026-09-03,Miami Marlins,Kansas City Royals,2026-09-15T20:49:23Z,3,0,0,0.5424,0.571,0.6129,0.4802,,Kansas City Royals,3,7,Kansas City Royals,1,1
401816793,2026-09-03,Milwaukee Brewers,Chicago Cubs,2026-09-15T20:49:23Z,3,0,0,0.4793,0.513,0.5309,0.4414,,Milwaukee Brewers,1,2,Chicago Cubs,1,0
401816794,2026-09-03,Tampa Bay Rays,Texas Rangers,2026-09-15T20:49:23Z,3,0,0,0.4527,0.4947,0.4548,0.4101,,Tampa Bay Rays,0,6,Texas Rangers,1,0
401816795,2026-09-03,Athletics,Seattle Mariners,2026-09-15T20:49:23Z,3,0,0,0.6045,0.5825,0.6027,0.6299,,Seattle Mariners,7,4,Athletics,1,0
401816796,2026-09-03,St. Louis Cardinals,Los Angeles Dodgers,2026-09-15T20:49:23Z,3,0,0,0.5944,0.5565,0.557,0.6613,,Los Angeles Dodgers,2,3,Los Angeles Dodgers,1,1
401816797,2026-09-04,Los Angeles Angels,Pittsburgh Pirates,2026-09-15T20:49:23Z,3,0,0,0.6141,0.5834,0.5527,0.6544,,Pittsburgh Pirates,0,1,Pittsburgh Pirates,1,1
401816798,2026-09-04,Atlanta Braves,Philadelphia Phillies,2026-09-15T20:49:23Z,3,0,0,0.5255,0.5434,0.5392,0.4993,,Philadelphia Phillies,5,2,Atlanta Braves,1,0
401816799,2026-09-04,Boston Red Sox,Baltimore Orioles,2026-09-15T20:49:23Z,3,0,0,0.4753,0.5071,0.3871,0.4441,,Boston Red Sox,1,0,Boston Red Sox,1,1
401816800,2026-09-04,Chicago Cubs,Miami Marlins,2026-09-15T20:49:23Z,3,0,0,0.5002,0.515,0.5008,0.4958,,Miami Marlins,6,1,Chicago Cubs,1,0
401816802,2026-09-04,Milwaukee Brewers,Cincinnati Reds,2026-09-15T20:49:23Z,3,0,0,0.4552,0.5102,0.5265,0.3811,,Milwaukee Brewers,10,7,Milwaukee Brewers,1,1
401816803,2026-09-04,San Francisco Giants,New York Mets,2026-09-15T20:49:23Z,3,0,0,0.6022,0.5936,0.6375,0.5972,,New York Mets,6,10,New York Mets,1,1
401816804,2026-09-04,Arizona Diamondbacks,Houston Astros,2026-09-15T20:49:23Z,3,0,0,0.5244,0.5437,0.4809,0.4954,,Houston Astros,1,3,Houston Astros,1,1
401816805,2026-09-04,Minnesota Twins,Chicago White Sox,2026-09-15T20:49:23Z,3,0,0,0.5793,0.5671,0.6272,0.5954,,Chicago White Sox,1,4,Chicago White Sox,1,1
401816806,2026-09-04,Tampa Bay Rays,Texas Rangers,2026-09-15T20:49:23Z,3,0,0,0.4596,0.5028,0.4228,0.4101,,Tampa Bay Rays,7,6,Tampa Bay Rays,1,1
401816807,2026-09-04,Toronto Blue Jays,Kansas City Royals,2026-09-15T20:49:23Z,3,0,0,0.5063,0.5409,0.581,0.4504,,Kansas City Royals,9,2,Toronto Blue Jays,1,0
401816808,2026-09-04,St. Louis Cardinals,Colorado Rockies,2026-09-15T20:49:23Z,3,0,0,0.4504,0.5149,0.4953,0.3573,,St. Louis Cardinals,7,6,St. Louis Cardinals,1,1
401816809,2026-09-04,Athletics,Seattle Mariners,2026-09-15T20:49:23Z,3,0,0,0.5968,0.5734,0.6076,0.6299,,Seattle Mariners,7,6,Athletics,1,0
401816810,2026-09-04,New York Yankees,San Diego Padres,2026-09-15T20:49:23Z,3,0,0,0.5288,0.546,0.6264,0.5025,,San Diego Padres,2,3,San Diego Padres,1,1
401816811,2026-09-04,Washington Nationals,Los Angeles Dodgers,2026-09-15T20:49:23Z,3,0,0,0.6349,0.5754,0.5612,0.7254,,Los Angeles Dodgers,3,5,Los Angeles Dodgers,1,1
401877193,2026-09-04,Detroit Tigers,Cleveland Guardians,2026-09-15T20:49:23Z,3,0,0,0.5573,0.5419,0.3551,0.5933,,Cleveland Guardians,6,7,Cleveland Guardians,1,1
401816812,2026-09-05,Los Angeles Angels,Pittsburgh Pirates,2026-09-15T20:49:23Z,3,0,0,0.6194,0.5899,0.5695,0.6544,,Pittsburgh Pirates,6,1,Los Angeles Angels,1,0
401816813,2026-09-05,Atlanta Braves,Philadelphia Phillies,2026-09-15T20:49:23Z,3,0,0,0.5181,0.5347,0.5459,0.4993,,Philadelphia Phillies,2,4,Philadelphia Phillies,1,1
401816814,2026-09-05,Boston Red Sox,Baltimore Orioles,2026-09-15T20:49:23Z,3,0,0,0.4684,0.4989,0.3856,0.4441,,Boston Red Sox,5,0,Boston Red Sox,1,1
401816815,2026-09-05,Chicago Cubs,Miami Marlins,2026-09-15T20:49:23Z,3,0,0,0.4931,0.5067,0.5134,0.4958,,Chicago Cubs,6,5,Chicago Cubs,1,1
401816816,2026-09-05,Detroit Tigers,Cleveland Guardians,2026-09-15T20:49:23Z,3,0,0,0.5634,0.5492,0.3836,0.5933,,Cleveland Guardians,6,0,Detroit Tigers,1,0
401816817,2026-09-05,Milwaukee Brewers,Cincinnati Reds,2026-09-15T20:49:23Z,3,0,0,0.4483,0.502,0.5143,0.3811,,Milwaukee Brewers,3,5,Cincinnati Reds,1,0
401816818,2026-09-05,San Francisco Giants,New York Mets,2026-09-15T20:49:23Z,3,0,0,0.6075,0.5999,0.6064,0.5972,,New York Mets,9,5,San Francisco Giants,1,0
401816819,2026-09-05,Arizona Diamondbacks,Houston Astros,2026-09-15T20:49:23Z,3,0,0,0.5306,0.551,0.4969,0.4954,,Houston Astros,4,3,Arizona Diamondbacks,1,0
401816820,2026-09-05,Minnesota Twins,Chicago White Sox,2026-09-15T20:49:23Z,3,0,0,0.585,0.574,0.6293,0.5954,,Chicago White Sox,6,4,Minnesota Twins,1,0
401816821,2026-09-05,Tampa Bay Rays,Texas Rangers,2026-09-15T20:49:23Z,3,0,0,0.4528,0.4947,0.4231,0.4101,,Tampa Bay Rays,6,3,Tampa Bay Rays,1,1
401816822,2026-09-05,Toronto Blue Jays,Kansas City Royals,2026-09-15T20:49:23Z,3,0,0,0.4989,0.5323,0.6079,0.4504,,Toronto Blue Jays,4,3,Toronto Blue Jays,1,1
401816823,2026-09-05,St. Louis Cardinals,Colorado Rockies,2026-09-15T20:49:23Z,3,0,0,0.4434,0.5067,0.4762,0.3573,,St. Louis Cardinals,7,10,Colorado Rockies,1,0
401816824,2026-09-05,Athletics,Seattle Mariners,2026-09-15T20:49:23Z,3,0,0,0.5893,0.5643,0.6038,0.6299,,Seattle Mariners,6,2,Athletics,1,0
401816825,2026-09-05,New York Yankees,San Diego Padres,2026-09-15T20:49:23Z,3,0,0,0.535,0.5532,0.6265,0.5025,,San Diego Padres,5,1,New York Yankees,1,0
401816826,2026-09-05,Washington Nationals,Los Angeles Dodgers,2026-09-15T20:49:23Z,3,0,0,0.6402,0.5821,0.5704,0.7254,,Los Angeles Dodgers,5,6,Los Angeles Dodgers,1,1
401816827,2026-09-06,Los Angeles Angels,Pittsburgh Pirates,2026-09-15T20:49:23Z,3,0,0,0.6118,0.5807,0.5902,0.6544,,Pittsburgh Pirates,0,1,Pittsburgh Pirates,1,1
401816828,2026-09-06,Atlanta Braves,Philadelphia Phillies,2026-09-15T20:49:23Z,3,0,0,0.5244,0.5421,0.5425,0.4993,,Philadelphia Phillies,5,4,Atlanta Braves,1,0
401816829,2026-09-06,Boston Red Sox,Baltimore Orioles,2026-09-15T20:49:23Z,3,0,0,0.4616,0.4909,0.4126,0.4441,,Boston Red Sox,3,1,Boston Red Sox,1,1
401816830,2026-09-06,Chicago Cubs,Miami Marlins,2026-09-15T20:49:23Z,3,0,0,0.4862,0.4986,0.5063,0.4958,,Chicago Cubs,3,10,Miami Marlins,1,0
401816831,2026-09-06,Detroit Tigers,Cleveland Guardians,2026-09-15T20:49:23Z,3,0,0,0.556,0.5404,0.4187,0.5933,,Cleveland Guardians,2,3,Cleveland Guardians,1,1
401816832,2026-09-06,Milwaukee Brewers,Cincinnati Reds,2026-09-15T20:49:23Z,3,0,0,0.4551,0.51,0.5052,0.3811,,Milwaukee Brewers,8,12,Cincinnati Reds,1,0
401816833,2026-09-06,San Francisco Giants,New York Mets,2026-09-15T20:49:23Z,3,0,0,0.5996,0.5906,0.6207,0.5972,,New York Mets,2,4,New York Mets,1,1
401816834,2026-09-06,Arizona Diamondbacks,Houston Astros,2026-09-15T20:49:23Z,3,0,0,0.5231,0.5422,0.4997,0.4954,,Houston Astros,3,2,Arizona Diamondbacks,1,0
401816835,2026-09-06,Minnesota Twins,Chicago White Sox,2026-09-15T20:49:23Z,3,0,0,0.5774,0.5649,0.6287,0.5954,,Chicago White Sox,1,10,Chicago White Sox,1,1
401816836,2026-09-06,Tampa Bay Rays,Texas Rangers,2026-09-15T20:49:23Z,3,0,0,0.4461,0.4868,0.4348,0.4101,,Tampa Bay Rays,6,8,Texas Rangers,1,0
401816837,2026-09-06,Toronto Blue Jays,Kansas City Royals,2026-09-15T20:49:23Z,3,0,0,0.4916,0.5237,0.6019,0.4504,,Toronto Blue Jays,1,6,Kansas City Royals,1,0
401816838,2026-09-06,St. Louis Cardinals,Colorado Rockies,2026-09-15T20:49:23Z,3,0,0,0.4501,0.5146,0.4673,0.3573,,St. Louis Cardinals,10,8,St. Louis Cardinals,1,1
401816839,2026-09-06,Athletics,Seattle Mariners,2026-09-15T20:49:23Z,3,0,0,0.5818,0.5553,0.6134,0.6299,,Seattle Mariners,0,2,Seattle Mariners,1,1
401816840,2026-09-06,New York Yankees,San Diego Padres,2026-09-15T20:49:23Z,3,0,0,0.5275,0.5444,0.6348,0.5025,,San Diego Padres,3,4,San Diego Padres,1,1
401816841,2026-09-06,Washington Nationals,Los Angeles Dodgers,2026-09-15T20:49:23Z,3,0,0,0.6455,0.5886,0.5691,0.7254,,Los Angeles Dodgers,5,7,Los Angeles Dodgers,1,1
401816842,2026-09-07,Los Angeles Angels,Boston Red Sox,2026-09-15T20:49:23Z,3,0,0,0.691,0.6443,0.7158,0.7287,,Boston Red Sox,2,5,Boston Red Sox,1,1
401816843,2026-09-07,Atlanta Braves,Philadelphia Phillies,2026-09-15T20:49:23Z,3,0,0,0.517,0.5334,0.5488,0.4993,,Philadelphia Phillies,0,1,Philadelphia Phillies,1,1
401816844,2026-09-07,Cleveland Guardians,Baltimore Orioles,2026-09-15T20:49:23Z,3,0,0,0.5265,0.5488,0.5202,0.4891,,Baltimore Orioles,4,6,Baltimore Orioles,1,1
401816845,2026-09-07,Minnesota Twins,Detroit Tigers,2026-09-15T20:49:23Z,3,0,0,0.548,0.5459,0.6335,0.5577,,Detroit Tigers,4,5,Detroit Tigers,1,1
401816846,2026-09-07,New York Mets,Miami Marlins,2026-09-15T20:49:23Z,3,0,0,0.5212,0.5095,0.4806,0.569,,Miami Marlins,9,4,New York Mets,1,0
401816847,2026-09-07,Arizona Diamondbacks,Kansas City Royals,2026-09-15T20:49:23Z,3,0,0,0.4923,0.5338,0.4982,0.4282,,Arizona Diamondbacks,5,4,Arizona Diamondbacks,1,1
401816848,2026-09-07,Chicago Cubs,Milwaukee Brewers,2026-09-15T20:49:23Z,3,0,0,0.5838,0.5572,0.5555,0.631,,Milwaukee Brewers,3,4,Milwaukee Brewers,1,1
401816849,2026-09-07,Cincinnati Reds,Los Angeles Dodgers,2026-09-15T20:49:23Z,3,0,0,0.6012,0.5547,0.5558,0.683,,Los Angeles Dodgers,3,6,Los Angeles Dodgers,1,1
401816850,2026-09-07,St. Louis Cardinals,San Francisco Giants,2026-09-15T20:49:23Z,3,0,0,0.4776,0.5111,0.5162,0.4411,,St. Louis Cardinals,4,5,San Francisco Giants,1,0
401816851,2026-09-07,Toronto Blue Jays,Athletics,2026-09-15T20:49:23Z,3,0,0,0.4265,0.4685,0.4274,0.3979,,Toronto Blue Jays,5,6,Athletics,1,0
401816852,2026-09-07,Washington Nationals,San Diego Padres,2026-09-15T20:49:23Z,3,0,0,0.64,0.6013,0.6683,0.6848,,San Diego Padres,2,3,San Diego Padres,1,1
401816853,2026-09-08,Los Angeles Angels,Boston Red Sox,2026-09-15T20:49:23Z,3,0,0,0.6951,0.6495,0.7034,0.7287,,Boston Red Sox,6,1,Los Angeles Angels,1,0
401816854,2026-09-08,Cleveland Guardians,Baltimore Orioles,2026-09-15T20:49:23Z,3,0,0,0.5327,0.556,0.5148,0.4891,,Baltimore Orioles,9,5,Cleveland Guardians,1,0
401816855,2026-09-08,Colorado Rockies,New York Yankees,2026-09-15T20:49:23Z,3,0,0,0.6862,0.6029,0.59,0.7944,,New York Yankees,3,5,New York Yankees,1,1
401816856,2026-09-08,Houston Astros,Philadelphia Phillies,2026-09-15T20:49:23Z,3,0,0,0.5755,0.5575,0.5168,0.6075,,Philadelphia Phillies,6,5,Houston Astros,1,0
401816857,2026-09-08,Minnesota Twins,Detroit Tigers,2026-09-15T20:49:23Z,3,0,0,0.5542,0.5531,0.6319,0.5577,,Detroit Tigers,3,2,Minnesota Twins,1,0
401816858,2026-09-08,New York Mets,Miami Marlins,2026-09-15T20:49:23Z,3,0,0,0.5143,0.5013,0.5054,0.569,,Miami Marlins,7,5,New York Mets,1,0
401816859,2026-09-08,Tampa Bay Rays,Atlanta Braves,2026-09-15T20:49:23Z,3,0,0,0.528,0.5416,0.5189,0.511,,Atlanta Braves,7,1,Tampa Bay Rays,1,0
401816860,2026-09-08,Arizona Diamondbacks,Kansas City Royals,2026-09-15T20:49:23Z,3,0,0,0.485,0.5253,0.4953,0.4282,,Arizona Diamondbacks,5,3,Arizona Diamondbacks,1,1
401816861,2026-09-08,Chicago Cubs,Milwaukee Brewers,2026-09-15T20:49:23Z,3,0,0,0.5896,0.5643,0.5599,0.631,,Milwaukee Brewers,3,4,Milwaukee Brewers,1,1
401816862,2026-09-08,Pittsburgh Pirates,Chicago White Sox,2026-09-15T20:49:23Z,3,0,0,0.5603,0.5588,0.5599,0.5613,,Chicago White Sox,9,3,Pittsburgh Pirates,1,0
401816863,2026-09-08,Cincinnati Reds,Los Angeles Dodgers,2026-09-15T20:49:23Z,3,0,0,0.607,0.5617,0.5497,0.683,,Los Angeles Dodgers,2,3,Los Angeles Dodgers,1,1
401816864,2026-09-08,St. Louis Cardinals,San Francisco Giants,2026-09-15T20:49:23Z,3,0,0,0.4843,0.519,0.5108,0.4411,,St. Louis Cardinals,1,2,San Francisco Giants,1,0
401816865,2026-09-08,Texas Rangers,Seattle Mariners,2026-09-15T20:49:23Z,3,0,0,0.5156,0.5301,0.5645,0.5033,,Seattle Mariners,10,5,Texas Rangers,1,0
401816866,2026-09-08,Toronto Blue Jays,Athletics,2026-09-15T20:49:23Z,3,0,0,0.4336,0.4771,0.4248,0.3979,,Toronto Blue Jays,4,2,Toronto Blue Jays,1,1
401816867,2026-09-08,Washington Nationals,San Diego Padres,2026-09-15T20:49:23Z,3,0,0,0.645,0.6074,0.667,0.6848,,San Diego Padres,4,5,San Diego Padres,1,1
401816868,2026-09-09,Los Angeles Angels,Boston Red Sox,2026-09-15T20:49:23Z,3,0,0,0.6876,0.6399,0.724,0.7287,,Boston Red Sox,6,4,Los Angeles Angels,1,0
401816869,2026-09-09,Cleveland Guardians,Baltimore Orioles,2026-09-15T20:49:23Z,3,0,0,0.5251,0.5471,0.5307,0.4891,,Baltimore Orioles,5,9,Baltimore Orioles,1,1
401816870,2026-09-09,Colorado Rockies,New York Yankees,2026-09-15T20:49:23Z,3,0,0,0.6909,0.609,0.5861,0.7944,,New York Yankees,1,6,New York Yankees,1,1
401816871,2026-09-09,Houston Astros,Philadelphia Phillies,2026-09-15T20:49:23Z,3,0,0,0.568,0.5486,0.5324,0.6075,,Philadelphia Phillies,7,11,Philadelphia Phillies,1,1
401816872,2026-09-09,Minnesota Twins,Detroit Tigers,2026-09-15T20:49:23Z,3,0,0,0.5467,0.5443,0.6256,0.5577,,Detroit Tigers,2,7,Detroit Tigers,1,1
401816873,2026-09-09,New York Mets,Miami Marlins,2026-09-15T20:49:23Z,3,0,0,0.5074,0.4932,0.5045,0.569,,Miami Marlins,15,14,New York Mets,1,0
401816874,2026-09-09,Tampa Bay Rays,Atlanta Braves,2026-09-15T20:49:23Z,3,0,0,0.5207,0.5329,0.5604,0.511,,Atlanta Braves,7,2,Tampa Bay Rays,1,0
401816875,2026-09-09,Arizona Diamondbacks,Kansas City Royals,2026-09-15T20:49:23Z,3,0,0,0.4779,0.5168,0.5093,0.4282,,Arizona Diamondbacks,2,5,Kansas City Royals,1,0
401816876,2026-09-09,Chicago Cubs,Milwaukee Brewers,2026-09-15T20:49:23Z,3,0,0,0.5954,0.5712,0.5685,0.631,,Milwaukee Brewers,6,8,Milwaukee Brewers,1,1
401816877,2026-09-09,Pittsburgh Pirates,Chicago White Sox,2026-09-15T20:49:23Z,3,0,0,0.5527,0.5499,0.5876,0.5613,,Chicago White Sox,4,2,Pittsburgh Pirates,1,0
401816878,2026-09-09,Cincinnati Reds,Los Angeles Dodgers,2026-09-15T20:49:23Z,3,0,0,0.6127,0.5687,0.5485,0.683,,Los Angeles Dodgers,1,14,Los Angeles Dodgers,1,1
401816879,2026-09-09,St. Louis Cardinals,San Francisco Giants,2026-09-15T20:49:23Z,3,0,0,0.4909,0.5267,0.5026,0.4411,,St. Louis Cardinals,6,7,San Francisco Giants,1,0
401816880,2026-09-09,Texas Rangers,Seattle Mariners,2026-09-15T20:49:23Z,3,0,0,0.5083,0.5216,0.583,0.5033,,Seattle Mariners,2,3,Seattle Mariners,1,1
401816881,2026-09-09,Toronto Blue Jays,Athletics,2026-09-15T20:49:23Z,3,0,0,0.4272,0.4694,0.4275,0.3979,,Toronto Blue Jays,0,2,Athletics,1,0
401816882,2026-09-09,Washington Nationals,San Diego Padres,2026-09-15T20:49:23Z,3,0,0,0.6499,0.6134,0.6664,0.6848,,San Diego Padres,2,9,San Diego Padres,1,1
401816883,2026-09-10,Colorado Rockies,New York Yankees,2026-09-15T20:49:23Z,3,0,0,0.6954,0.615,0.5676,0.7944,,New York Yankees,3,10,New York Yankees,1,1
401816884,2026-09-10,Houston Astros,Philadelphia Phillies,2026-09-15T20:49:23Z,3,0,0,0.574,0.5558,0.5203,0.6075,,Philadelphia Phillies,2,1,Houston Astros,1,0
401816885,2026-09-10,Tampa Bay Rays,Atlanta Braves,2026-09-15T20:49:23Z,3,0,0,0.5134,0.5243,0.5858,0.511,,Atlanta Braves,1,3,Atlanta Braves,1,1
401816886,2026-09-10,Pittsburgh Pirates,Chicago White Sox,2026-09-15T20:49:23Z,3,0,0,0.5453,0.5411,0.5898,0.5613,,Chicago White Sox,2,0,Pittsburgh Pirates,1,0
401816887,2026-09-10,Texas Rangers,Seattle Mariners,2026-09-15T20:49:23Z,3,0,0,0.5149,0.5292,0.5612,0.5033,,Seattle Mariners,3,4,Seattle Mariners,1,1
401816888,2026-09-11,Los Angeles Angels,Washington Nationals,2026-09-15T20:49:23Z,3,0,0,0.5573,0.5426,0.6389,0.5918,,Washington Nationals,3,4,Washington Nationals,1,1
401816889,2026-09-11,Baltimore Orioles,Toronto Blue Jays,2026-09-15T20:49:23Z,3,0,0,0.5746,0.5688,0.5234,0.5781,,Toronto Blue Jays,7,4,Baltimore Orioles,1,0
401816890,2026-09-11,Colorado Rockies,Detroit Tigers,2026-09-15T20:49:23Z,3,0,0,0.6267,0.5831,0.6096,0.6888,,Detroit Tigers,2,6,Detroit Tigers,1,1
401816891,2026-09-11,Houston Astros,Tampa Bay Rays,2026-09-15T20:49:23Z,3,0,0,0.6001,0.5606,0.5186,0.6674,,Tampa Bay Rays,1,3,Tampa Bay Rays,1,1
401816892,2026-09-11,Kansas City Royals,Boston Red Sox,2026-09-15T20:49:23Z,3,0,0,0.6157,0.5781,0.6664,0.6706,,Boston Red Sox,3,2,Kansas City Royals,1,0
401816893,2026-09-11,Los Angeles Dodgers,Miami Marlins,2026-09-15T20:49:23Z,3,0,0,0.4413,0.4832,0.5622,0.4051,,Los Angeles Dodgers,6,2,Los Angeles Dodgers,1,1
401816894,2026-09-11,New York Mets,New York Yankees,2026-09-15T20:49:23Z,3,0,0,0.5897,0.5418,0.466,0.6808,,New York Yankees,4,6,New York Yankees,1,1
401816895,2026-09-11,Philadelphia Phillies,Atlanta Braves,2026-09-15T20:49:23Z,3,0,0,0.5541,0.5457,0.5784,0.5754,,Atlanta Braves,5,6,Atlanta Braves,1,1
401816896,2026-09-11,Chicago White Sox,St. Louis Cardinals,2026-09-15T20:49:23Z,3,0,0,0.5196,0.527,0.5066,0.5224,,St. Louis Cardinals,3,7,St. Louis Cardinals,1,1
401816897,2026-09-11,Cincinnati Reds,Milwaukee Brewers,2026-09-15T20:49:23Z,3,0,0,0.6305,0.5886,0.5995,0.6869,,Milwaukee Brewers,0,20,Milwaukee Brewers,1,1
401816898,2026-09-11,Cleveland Guardians,Minnesota Twins,2026-09-15T20:49:23Z,3,0,0,0.5053,0.5355,0.5241,0.4607,,Minnesota Twins,5,2,Cleveland Guardians,1,0
401816899,2026-09-11,Pittsburgh Pirates,Chicago Cubs,2026-09-15T20:49:23Z,3,0,0,0.5548,0.5431,0.6357,0.5834,,Chicago Cubs,2,12,Chicago Cubs,1,1
